date,platform,content_type,reach,likes,comments,shares,clicks,conversions,engagement,engagement_rate,conversion_rate,hour,day_of_week,month
2024-01-21 12:00:00,Twitter,Video,3222,163,57,144,224,25,364,11.3,0.776,12,Sunday,2024-01
2024-01-21 14:00:00,Facebook,Story,4153,197,30,49,147,10,276,6.65,0.241,14,Sunday,2024-01
2024-01-21 16:00:00,Facebook,Carousel,3090,414,53,134,193,6,601,19.45,0.194,16,Sunday,2024-01
2024-01-21 18:00:00,Facebook,Video,3333,378,35,118,134,39,531,15.93,1.17,18,Sunday,2024-01
2024-01-21 20:00:00,Instagram,Video,6479,862,35,245,411,66,1142,17.63,1.019,20,Sunday,2024-01
2024-01-21 22:00:00,Instagram,Text,1928,264,47,24,133,15,335,17.38,0.778,22,Sunday,2024-01
2024-01-22 00:00:00,Facebook,Carousel,2936,308,72,136,136,4,516,17.57,0.136,0,Monday,2024-01
2024-01-22 02:00:00,Instagram,Story,4328,329,93,164,205,6,586,13.54,0.139,2,Monday,2024-01
2024-01-22 04:00:00,Instagram,Story,3203,425,57,71,165,5,553,17.27,0.156,4,Monday,2024-01
2024-01-22 06:00:00,Twitter,Carousel,2161,296,26,62,89,18,384,17.77,0.833,6,Monday,2024-01
2024-01-22 08:00:00,Facebook,Image,3804,254,43,57,225,5,354,9.31,0.131,8,Monday,2024-01
2024-01-22 10:00:00,Twitter,Image,3956,394,88,180,185,23,662,16.73,0.581,10,Monday,2024-01
2024-01-22 12:00:00,Twitter,Image,3381,412,33,90,237,36,535,15.82,1.065,12,Monday,2024-01
2024-01-22 14:00:00,Instagram,Image,4050,260,64,71,105,44,395,9.75,1.086,14,Monday,2024-01
2024-01-22 16:00:00,Twitter,Story,3321,149,72,91,134,23,312,9.39,0.693,16,Monday,2024-01
2024-01-22 18:00:00,Facebook,Carousel,4184,205,84,139,130,12,428,10.23,0.287,18,Monday,2024-01
2024-01-22 20:00:00,Instagram,Story,4969,207,29,163,343,22,399,8.03,0.443,20,Monday,2024-01
2024-01-22 22:00:00,Twitter,Image,3437,257,58,72,74,31,387,11.26,0.902,22,Monday,2024-01
2024-01-23 00:00:00,Facebook,Carousel,4590,524,84,83,188,10,691,15.05,0.218,0,Tuesday,2024-01
2024-01-23 02:00:00,Twitter,Carousel,5639,298,104,250,438,44,652,11.56,0.78,2,Tuesday,2024-01
2024-01-23 04:00:00,Twitter,Carousel,4418,449,91,168,309,7,708,16.03,0.158,4,Tuesday,2024-01
2024-01-23 06:00:00,Twitter,Carousel,5187,595,114,111,303,23,820,15.81,0.443,6,Tuesday,2024-01
2024-01-23 08:00:00,Instagram,Video,6244,694,53,121,310,69,868,13.9,1.105,8,Tuesday,2024-01
2024-01-23 10:00:00,Instagram,Image,4728,289,37,190,236,52,516,10.91,1.1,10,Tuesday,2024-01
2024-01-23 12:00:00,Facebook,Video,4796,303,39,179,266,44,521,10.86,0.917,12,Tuesday,2024-01
2024-01-23 14:00:00,Facebook,Image,2033,144,28,53,160,8,225,11.07,0.394,14,Tuesday,2024-01
2024-01-23 16:00:00,Facebook,Image,2032,196,20,94,73,22,310,15.26,1.083,16,Tuesday,2024-01
2024-01-23 18:00:00,Facebook,Carousel,2557,128,46,118,77,29,292,11.42,1.134,18,Tuesday,2024-01
2024-01-23 20:00:00,Twitter,Text,2446,263,26,42,93,4,331,13.53,0.164,20,Tuesday,2024-01
2024-01-23 22:00:00,Twitter,Carousel,4104,223,29,110,277,10,362,8.82,0.244,22,Tuesday,2024-01
2024-01-24 00:00:00,Facebook,Carousel,3918,233,27,65,295,39,325,8.3,0.995,0,Wednesday,2024-01
2024-01-24 02:00:00,Twitter,Image,2481,187,44,78,150,21,309,12.45,0.846,2,Wednesday,2024-01
2024-01-24 04:00:00,Twitter,Carousel,3049,133,43,139,165,30,315,10.33,0.984,4,Wednesday,2024-01
2024-01-24 06:00:00,Facebook,Video,5091,708,42,191,307,59,941,18.48,1.159,6,Wednesday,2024-01
2024-01-24 08:00:00,Facebook,Image,3393,172,69,157,145,26,398,11.73,0.766,8,Wednesday,2024-01
2024-01-24 10:00:00,Instagram,Image,3989,331,54,89,262,45,474,11.88,1.128,10,Wednesday,2024-01
2024-01-24 12:00:00,Instagram,Image,4796,313,30,99,358,38,442,9.22,0.792,12,Wednesday,2024-01
2024-01-24 14:00:00,Instagram,Video,7667,859,77,297,166,39,1233,16.08,0.509,14,Wednesday,2024-01
2024-01-24 16:00:00,Twitter,Video,4315,527,41,155,191,32,723,16.76,0.742,16,Wednesday,2024-01
2024-01-24 18:00:00,Instagram,Image,4788,242,25,222,173,47,489,10.21,0.982,18,Wednesday,2024-01
2024-01-24 20:00:00,Twitter,Text,2601,355,60,78,176,6,493,18.95,0.231,20,Wednesday,2024-01
2024-01-24 22:00:00,Twitter,Image,2216,305,53,36,84,4,394,17.78,0.181,22,Wednesday,2024-01
2024-01-25 00:00:00,Instagram,Image,5147,400,34,121,406,40,555,10.78,0.777,0,Thursday,2024-01
2024-01-25 02:00:00,Twitter,Video,4652,379,38,230,322,19,647,13.91,0.408,2,Thursday,2024-01
2024-01-25 04:00:00,Instagram,Carousel,6017,799,89,263,281,52,1151,19.13,0.864,4,Thursday,2024-01
2024-01-25 06:00:00,Instagram,Image,3712,420,31,90,216,6,541,14.57,0.162,6,Thursday,2024-01
2024-01-25 08:00:00,Facebook,Video,4916,686,71,209,225,47,966,19.65,0.956,8,Thursday,2024-01
2024-01-25 10:00:00,Instagram,Image,2762,274,62,73,155,21,409,14.81,0.76,10,Thursday,2024-01
2024-01-25 12:00:00,Instagram,Video,6326,312,33,284,216,21,629,9.94,0.332,12,Thursday,2024-01
2024-01-25 14:00:00,Twitter,Video,4917,558,56,148,146,56,762,15.5,1.139,14,Thursday,2024-01
2024-01-25 16:00:00,Facebook,Video,5633,306,29,60,310,33,395,7.01,0.586,16,Thursday,2024-01
2024-01-25 18:00:00,Instagram,Video,6790,623,34,182,428,39,839,12.36,0.574,18,Thursday,2024-01
2024-01-25 20:00:00,Twitter,Video,4410,534,73,81,150,34,688,15.6,0.771,20,Thursday,2024-01
2024-01-25 22:00:00,Instagram,Image,5117,629,68,104,368,42,801,15.65,0.821,22,Thursday,2024-01
2024-01-26 00:00:00,Instagram,Story,3506,211,61,85,279,22,357,10.18,0.627,0,Friday,2024-01
2024-01-26 02:00:00,Twitter,Carousel,1828,161,29,85,124,10,275,15.04,0.547,2,Friday,2024-01
2024-01-26 04:00:00,Twitter,Image,3709,330,32,105,128,41,467,12.59,1.105,4,Friday,2024-01
2024-01-26 06:00:00,Twitter,Image,4493,330,108,140,260,31,578,12.86,0.69,6,Friday,2024-01
2024-01-26 08:00:00,Twitter,Text,1667,83,29,46,111,5,158,9.48,0.3,8,Friday,2024-01
2024-01-26 10:00:00,Facebook,Image,2047,115,26,96,128,11,237,11.58,0.537,10,Friday,2024-01
2024-01-26 12:00:00,Twitter,Video,4435,614,81,94,244,9,789,17.79,0.203,12,Friday,2024-01
2024-01-26 14:00:00,Instagram,Carousel,5878,802,49,211,204,52,1062,18.07,0.885,14,Friday,2024-01
2024-01-26 16:00:00,Facebook,Video,5034,510,115,66,200,18,691,13.73,0.358,16,Friday,2024-01
2024-01-26 18:00:00,Instagram,Image,5384,747,68,211,328,17,1026,19.06,0.316,18,Friday,2024-01
2024-01-26 20:00:00,Twitter,Image,2563,207,24,27,186,29,258,10.07,1.131,20,Friday,2024-01
2024-01-26 22:00:00,Instagram,Story,3289,243,38,33,200,33,314,9.55,1.003,22,Friday,2024-01
2024-01-27 00:00:00,Instagram,Image,4347,517,75,51,249,19,643,14.79,0.437,0,Saturday,2024-01
2024-01-27 02:00:00,Facebook,Carousel,3481,267,70,147,153,39,484,13.9,1.12,2,Saturday,2024-01
2024-01-27 04:00:00,Facebook,Text,2805,247,64,129,70,31,440,15.69,1.105,4,Saturday,2024-01
2024-01-27 06:00:00,Twitter,Video,4732,579,98,85,323,48,762,16.1,1.014,6,Saturday,2024-01
2024-01-27 08:00:00,Twitter,Image,3265,146,26,102,178,26,274,8.39,0.796,8,Saturday,2024-01
2024-01-27 10:00:00,Instagram,Image,4469,186,108,52,127,5,346,7.74,0.112,10,Saturday,2024-01
2024-01-27 12:00:00,Instagram,Image,5078,541,108,53,266,30,702,13.82,0.591,12,Saturday,2024-01
2024-01-27 14:00:00,Instagram,Image,4589,412,29,171,230,43,612,13.34,0.937,14,Saturday,2024-01
2024-01-27 16:00:00,Twitter,Text,968,101,8,43,54,2,152,15.7,0.207,16,Saturday,2024-01
2024-01-27 18:00:00,Twitter,Carousel,4120,561,63,53,237,15,677,16.43,0.364,18,Saturday,2024-01
2024-01-27 20:00:00,Twitter,Carousel,4575,630,68,129,298,11,827,18.08,0.24,20,Saturday,2024-01
2024-01-27 22:00:00,Instagram,Image,4896,463,77,66,220,50,606,12.38,1.021,22,Saturday,2024-01
2024-01-28 00:00:00,Facebook,Story,2331,297,17,90,60,18,404,17.33,0.772,0,Sunday,2024-01
2024-01-28 02:00:00,Twitter,Text,1594,120,33,30,93,5,183,11.48,0.314,2,Sunday,2024-01
2024-01-28 04:00:00,Twitter,Story,3417,180,76,115,94,19,371,10.86,0.556,4,Sunday,2024-01
2024-01-28 06:00:00,Twitter,Video,5427,304,103,219,142,35,626,11.53,0.645,6,Sunday,2024-01
2024-01-28 08:00:00,Twitter,Carousel,4676,437,60,205,231,28,702,15.01,0.599,8,Sunday,2024-01
2024-01-28 10:00:00,Instagram,Video,7215,642,158,312,318,33,1112,15.41,0.457,10,Sunday,2024-01
2024-01-28 12:00:00,Instagram,Image,6704,427,139,197,268,14,763,11.38,0.209,12,Sunday,2024-01
2024-01-28 14:00:00,Facebook,Video,4235,270,101,94,127,25,465,10.98,0.59,14,Sunday,2024-01
2024-01-28 16:00:00,Instagram,Carousel,6238,593,75,173,486,32,841,13.48,0.513,16,Sunday,2024-01
2024-01-28 18:00:00,Instagram,Carousel,4290,282,42,121,281,14,445,10.37,0.326,18,Sunday,2024-01
2024-01-28 20:00:00,Instagram,Video,8341,616,135,151,538,13,902,10.81,0.156,20,Sunday,2024-01
2024-01-28 22:00:00,Instagram,Image,4164,521,37,187,171,37,745,17.89,0.889,22,Sunday,2024-01
2024-01-29 00:00:00,Facebook,Image,3302,173,28,98,82,10,299,9.06,0.303,0,Monday,2024-01
2024-01-29 02:00:00,Twitter,Image,2976,399,73,74,224,20,546,18.35,0.672,2,Monday,2024-01
2024-01-29 04:00:00,Twitter,Video,5858,620,145,120,353,9,885,15.11,0.154,4,Monday,2024-01
2024-01-29 06:00:00,Instagram,Image,3659,187,18,182,249,35,387,10.58,0.957,6,Monday,2024-01
2024-01-29 08:00:00,Twitter,Story,1350,74,14,33,88,9,121,8.96,0.667,8,Monday,2024-01
2024-01-29 10:00:00,Twitter,Video,5194,248,27,73,231,58,348,6.7,1.117,10,Monday,2024-01
2024-01-29 12:00:00,Instagram,Video,8133,704,99,116,590,78,919,11.3,0.959,12,Monday,2024-01
2024-01-29 14:00:00,Twitter,Image,3624,205,55,106,208,41,366,10.1,1.131,14,Monday,2024-01
2024-01-29 16:00:00,Instagram,Text,3645,164,22,63,80,33,249,6.83,0.905,16,Monday,2024-01
2024-01-29 18:00:00,Twitter,Carousel,6034,677,46,262,176,26,985,16.32,0.431,18,Monday,2024-01
2024-01-29 20:00:00,Twitter,Carousel,3610,236,53,94,285,5,383,10.61,0.139,20,Monday,2024-01
2024-01-29 22:00:00,Instagram,Image,3419,185,20,119,79,34,324,9.48,0.994,22,Monday,2024-01
2024-01-30 00:00:00,Instagram,Carousel,8311,799,69,148,325,62,1016,12.22,0.746,0,Tuesday,2024-01
2024-01-30 02:00:00,Twitter,Video,6208,378,45,302,132,61,725,11.68,0.983,2,Tuesday,2024-01
2024-01-30 04:00:00,Twitter,Carousel,3614,193,28,136,211,34,357,9.88,0.941,4,Tuesday,2024-01
2024-01-30 06:00:00,Facebook,Text,2454,328,46,39,84,25,413,16.83,1.019,6,Tuesday,2024-01
2024-01-30 08:00:00,Twitter,Carousel,3542,467,63,48,272,13,578,16.32,0.367,8,Tuesday,2024-01
2024-01-30 10:00:00,Instagram,Story,5337,393,69,64,265,12,526,9.86,0.225,10,Tuesday,2024-01
2024-01-30 12:00:00,Instagram,Carousel,4499,527,94,72,188,22,693,15.4,0.489,12,Tuesday,2024-01
2024-01-30 14:00:00,Twitter,Video,4223,232,88,161,132,21,481,11.39,0.497,14,Tuesday,2024-01
2024-01-30 16:00:00,Instagram,Text,2914,151,72,120,126,21,343,11.77,0.721,16,Tuesday,2024-01
2024-01-30 18:00:00,Twitter,Video,4461,584,71,75,190,45,730,16.36,1.009,18,Tuesday,2024-01
2024-01-30 20:00:00,Facebook,Image,3880,491,88,181,99,27,760,19.59,0.696,20,Tuesday,2024-01
2024-01-30 22:00:00,Twitter,Video,6154,701,123,210,184,60,1034,16.8,0.975,22,Tuesday,2024-01
2024-01-31 00:00:00,Instagram,Video,6841,590,58,160,144,36,808,11.81,0.526,0,Wednesday,2024-01
2024-01-31 02:00:00,Twitter,Image,3390,322,58,123,237,11,503,14.84,0.324,2,Wednesday,2024-01
2024-01-31 04:00:00,Twitter,Image,3202,442,22,70,186,15,534,16.68,0.468,4,Wednesday,2024-01
2024-01-31 06:00:00,Twitter,Image,4183,555,26,133,231,34,714,17.07,0.813,6,Wednesday,2024-01
2024-01-31 08:00:00,Facebook,Carousel,3048,379,27,131,163,28,537,17.62,0.919,8,Wednesday,2024-01
2024-01-31 10:00:00,Instagram,Video,6132,682,56,200,441,35,938,15.3,0.571,10,Wednesday,2024-01
2024-01-31 12:00:00,Facebook,Video,4438,240,56,213,173,46,509,11.47,1.037,12,Wednesday,2024-01
2024-01-31 14:00:00,Facebook,Carousel,4042,517,48,53,256,17,618,15.29,0.421,14,Wednesday,2024-01
2024-01-31 16:00:00,Instagram,Image,4264,377,87,107,198,21,571,13.39,0.492,16,Wednesday,2024-01
2024-01-31 18:00:00,Instagram,Carousel,7012,538,108,296,292,47,942,13.43,0.67,18,Wednesday,2024-01
2024-01-31 20:00:00,Instagram,Carousel,4891,331,115,190,267,39,636,13.0,0.797,20,Wednesday,2024-01
2024-01-31 22:00:00,Instagram,Story,4759,204,82,144,251,23,430,9.04,0.483,22,Wednesday,2024-01
2024-02-01 00:00:00,Instagram,Carousel,5758,499,34,66,362,39,599,10.4,0.677,0,Thursday,2024-02
2024-02-01 02:00:00,Twitter,Image,3653,331,36,145,109,11,512,14.02,0.301,2,Thursday,2024-02
2024-02-01 04:00:00,Instagram,Carousel,4413,285,79,159,306,24,523,11.85,0.544,4,Thursday,2024-02
2024-02-01 06:00:00,Instagram,Image,4235,200,44,208,236,37,452,10.67,0.874,6,Thursday,2024-02
2024-02-01 08:00:00,Facebook,Image,2807,122,45,131,219,19,298,10.62,0.677,8,Thursday,2024-02
2024-02-01 10:00:00,Instagram,Story,3859,331,92,142,92,23,565,14.64,0.596,10,Thursday,2024-02
2024-02-01 12:00:00,Facebook,Image,2651,226,44,64,79,17,334,12.6,0.641,12,Thursday,2024-02
2024-02-01 14:00:00,Instagram,Story,2770,340,50,65,210,30,455,16.43,1.083,14,Thursday,2024-02
2024-02-01 16:00:00,Instagram,Story,4634,633,105,157,240,6,895,19.31,0.129,16,Thursday,2024-02
2024-02-01 18:00:00,Twitter,Story,3310,214,46,116,176,30,376,11.36,0.906,18,Thursday,2024-02
2024-02-01 20:00:00,Twitter,Text,2319,113,30,92,142,27,235,10.13,1.164,20,Thursday,2024-02
2024-02-01 22:00:00,Facebook,Image,1446,98,21,33,67,15,152,10.51,1.037,22,Thursday,2024-02
2024-02-02 00:00:00,Twitter,Image,3783,228,84,46,277,17,358,9.46,0.449,0,Friday,2024-02
2024-02-02 02:00:00,Facebook,Carousel,3920,280,59,186,89,19,525,13.39,0.485,2,Friday,2024-02
2024-02-02 04:00:00,Instagram,Image,4255,254,57,108,318,39,419,9.85,0.917,4,Friday,2024-02
2024-02-02 06:00:00,Instagram,Carousel,6687,605,165,191,157,25,961,14.37,0.374,6,Friday,2024-02
2024-02-02 08:00:00,Facebook,Carousel,2696,363,54,55,149,24,472,17.51,0.89,8,Friday,2024-02
2024-02-02 10:00:00,Facebook,Carousel,3464,464,78,106,230,24,648,18.71,0.693,10,Friday,2024-02
2024-02-02 12:00:00,Facebook,Image,2005,105,31,41,42,17,177,8.83,0.848,12,Friday,2024-02
2024-02-02 14:00:00,Twitter,Video,5228,226,88,165,408,33,479,9.16,0.631,14,Friday,2024-02
2024-02-02 16:00:00,Instagram,Image,4567,566,113,124,179,50,803,17.58,1.095,16,Friday,2024-02
2024-02-02 18:00:00,Facebook,Video,3909,231,67,102,87,18,400,10.23,0.46,18,Friday,2024-02
2024-02-02 20:00:00,Instagram,Story,4761,642,49,202,111,32,893,18.76,0.672,20,Friday,2024-02
2024-02-02 22:00:00,Facebook,Image,1902,89,45,77,113,19,211,11.09,0.999,22,Friday,2024-02
2024-02-03 00:00:00,Facebook,Video,4678,521,109,143,126,31,773,16.52,0.663,0,Saturday,2024-02
2024-02-03 02:00:00,Twitter,Video,5182,273,87,151,297,5,511,9.86,0.096,2,Saturday,2024-02
2024-02-03 04:00:00,Facebook,Carousel,3608,487,45,97,226,27,629,17.43,0.748,4,Saturday,2024-02
2024-02-03 06:00:00,Facebook,Carousel,2516,175,33,47,196,6,255,10.14,0.238,6,Saturday,2024-02
2024-02-03 08:00:00,Instagram,Image,4293,266,88,77,106,26,431,10.04,0.606,8,Saturday,2024-02
2024-02-03 10:00:00,Facebook,Video,4424,181,29,187,293,48,397,8.97,1.085,10,Saturday,2024-02
2024-02-03 12:00:00,Twitter,Image,3548,160,73,155,241,23,388,10.94,0.648,12,Saturday,2024-02
2024-02-03 14:00:00,Facebook,Image,3475,219,76,135,273,9,430,12.37,0.259,14,Saturday,2024-02
2024-02-03 16:00:00,Instagram,Carousel,5296,631,46,67,423,6,744,14.05,0.113,16,Saturday,2024-02
2024-02-03 18:00:00,Facebook,Carousel,3112,384,38,135,165,33,557,17.9,1.06,18,Saturday,2024-02
2024-02-03 20:00:00,Instagram,Image,4400,470,100,124,248,13,694,15.77,0.295,20,Saturday,2024-02
2024-02-03 22:00:00,Instagram,Video,7030,847,171,145,349,13,1163,16.54,0.185,22,Saturday,2024-02
2024-02-04 00:00:00,Facebook,Text,1789,97,24,41,91,13,162,9.06,0.727,0,Sunday,2024-02
2024-02-04 02:00:00,Instagram,Image,6834,279,138,263,286,10,680,9.95,0.146,2,Sunday,2024-02
2024-02-04 04:00:00,Instagram,Carousel,5237,305,86,84,216,45,475,9.07,0.859,4,Sunday,2024-02
2024-02-04 06:00:00,Facebook,Video,3577,343,45,95,192,3,483,13.5,0.084,6,Sunday,2024-02
2024-02-04 08:00:00,Facebook,Image,2974,392,30,73,160,31,495,16.64,1.042,8,Sunday,2024-02
2024-02-04 10:00:00,Twitter,Video,4762,639,94,64,286,26,797,16.74,0.546,10,Sunday,2024-02
2024-02-04 12:00:00,Twitter,Image,2691,159,56,75,102,14,290,10.78,0.52,12,Sunday,2024-02
2024-02-04 14:00:00,Twitter,Text,1886,236,37,39,51,7,312,16.54,0.371,14,Sunday,2024-02
2024-02-04 16:00:00,Instagram,Image,4619,431,78,113,316,31,622,13.47,0.671,16,Sunday,2024-02
2024-02-04 18:00:00,Instagram,Video,7816,403,59,246,595,34,708,9.06,0.435,18,Sunday,2024-02
2024-02-04 20:00:00,Twitter,Video,5408,350,30,76,344,17,456,8.43,0.314,20,Sunday,2024-02
2024-02-04 22:00:00,Facebook,Image,3203,247,48,124,85,17,419,13.08,0.531,22,Sunday,2024-02
2024-02-05 00:00:00,Facebook,Video,6828,831,57,288,420,48,1176,17.22,0.703,0,Monday,2024-02
2024-02-05 02:00:00,Facebook,Video,3621,398,47,56,217,24,501,13.84,0.663,2,Monday,2024-02
2024-02-05 04:00:00,Instagram,Story,2931,383,49,39,137,27,471,16.07,0.921,4,Monday,2024-02
2024-02-05 06:00:00,Twitter,Image,4162,496,61,190,150,22,747,17.95,0.529,6,Monday,2024-02
2024-02-05 08:00:00,Instagram,Image,5155,251,114,117,158,18,482,9.35,0.349,8,Monday,2024-02
2024-02-05 10:00:00,Twitter,Text,2259,184,22,51,63,9,257,11.38,0.398,10,Monday,2024-02
2024-02-05 12:00:00,Twitter,Video,3818,285,76,174,249,17,535,14.01,0.445,12,Monday,2024-02
2024-02-05 14:00:00,Facebook,Text,3298,377,26,50,134,32,453,13.74,0.97,14,Monday,2024-02
2024-02-05 16:00:00,Instagram,Image,3431,327,53,124,116,36,504,14.69,1.049,16,Monday,2024-02
2024-02-05 18:00:00,Instagram,Story,4629,328,87,49,196,22,464,10.02,0.475,18,Monday,2024-02
2024-02-05 20:00:00,Instagram,Carousel,5229,622,48,193,356,37,863,16.5,0.708,20,Monday,2024-02
2024-02-05 22:00:00,Facebook,Story,2583,294,47,62,177,10,403,15.6,0.387,22,Monday,2024-02
2024-02-06 00:00:00,Twitter,Text,3178,247,35,90,219,35,372,11.71,1.101,0,Tuesday,2024-02
2024-02-06 02:00:00,Instagram,Image,4865,459,88,224,126,17,771,15.85,0.349,2,Tuesday,2024-02
2024-02-06 04:00:00,Instagram,Text,3386,425,45,45,156,11,515,15.21,0.325,4,Tuesday,2024-02
2024-02-06 06:00:00,Twitter,Image,3642,251,74,47,253,20,372,10.21,0.549,6,Tuesday,2024-02
2024-02-06 08:00:00,Instagram,Image,3855,284,26,186,263,23,496,12.87,0.597,8,Tuesday,2024-02
2024-02-06 10:00:00,Facebook,Image,2950,183,69,70,87,21,322,10.92,0.712,10,Tuesday,2024-02
2024-02-06 12:00:00,Twitter,Image,4067,356,101,151,99,48,608,14.95,1.18,12,Tuesday,2024-02
2024-02-06 14:00:00,Instagram,Video,7368,595,79,238,281,14,912,12.38,0.19,14,Tuesday,2024-02
2024-02-06 16:00:00,Instagram,Carousel,6054,847,65,128,179,16,1040,17.18,0.264,16,Tuesday,2024-02
2024-02-06 18:00:00,Facebook,Image,3754,257,78,173,294,13,508,13.53,0.346,18,Tuesday,2024-02
2024-02-06 20:00:00,Instagram,Story,3772,193,84,133,112,21,410,10.87,0.557,20,Tuesday,2024-02
2024-02-06 22:00:00,Instagram,Story,4666,320,92,131,370,7,543,11.64,0.15,22,Tuesday,2024-02
2024-02-07 00:00:00,Facebook,Image,2580,233,29,101,187,29,363,14.07,1.124,0,Wednesday,2024-02
2024-02-07 02:00:00,Facebook,Image,1039,125,22,33,72,4,180,17.32,0.385,2,Wednesday,2024-02
2024-02-07 04:00:00,Facebook,Image,1494,129,16,72,57,3,217,14.52,0.201,4,Wednesday,2024-02
2024-02-07 06:00:00,Facebook,Video,3756,348,23,54,124,22,425,11.32,0.586,6,Wednesday,2024-02
2024-02-07 08:00:00,Instagram,Video,8290,944,112,193,323,78,1249,15.07,0.941,8,Wednesday,2024-02
2024-02-07 10:00:00,Instagram,Image,4257,192,22,178,207,10,392,9.21,0.235,10,Wednesday,2024-02
2024-02-07 12:00:00,Facebook,Image,3145,277,48,154,245,10,479,15.23,0.318,12,Wednesday,2024-02
2024-02-07 14:00:00,Twitter,Text,2511,304,22,46,152,13,372,14.81,0.518,14,Wednesday,2024-02
2024-02-07 16:00:00,Twitter,Carousel,4833,630,39,119,276,13,788,16.3,0.269,16,Wednesday,2024-02
2024-02-07 18:00:00,Facebook,Image,2818,385,65,46,76,5,496,17.6,0.177,18,Wednesday,2024-02
2024-02-07 20:00:00,Instagram,Carousel,4785,478,30,91,363,52,599,12.52,1.087,20,Wednesday,2024-02
2024-02-07 22:00:00,Twitter,Video,3377,398,18,77,194,13,493,14.6,0.385,22,Wednesday,2024-02
2024-02-08 00:00:00,Instagram,Image,4691,221,108,226,115,32,555,11.83,0.682,0,Thursday,2024-02
2024-02-08 02:00:00,Twitter,Carousel,4746,333,61,81,259,54,475,10.01,1.138,2,Thursday,2024-02
2024-02-08 04:00:00,Instagram,Image,3818,389,45,168,175,11,602,15.77,0.288,4,Thursday,2024-02
2024-02-08 06:00:00,Instagram,Image,4505,266,91,92,297,14,449,9.97,0.311,6,Thursday,2024-02
2024-02-08 08:00:00,Instagram,Text,2394,321,56,43,99,6,420,17.54,0.251,8,Thursday,2024-02
2024-02-08 10:00:00,Twitter,Story,1299,118,18,59,98,6,195,15.01,0.462,10,Thursday,2024-02
2024-02-08 12:00:00,Twitter,Carousel,4931,595,25,112,223,17,732,14.84,0.345,12,Thursday,2024-02
2024-02-08 14:00:00,Twitter,Carousel,4143,248,23,148,148,6,419,10.11,0.145,14,Thursday,2024-02
2024-02-08 16:00:00,Facebook,Carousel,4190,524,61,111,329,13,696,16.61,0.31,16,Thursday,2024-02
2024-02-08 18:00:00,Instagram,Video,6709,412,72,113,286,73,597,8.9,1.088,18,Thursday,2024-02
2024-02-08 20:00:00,Instagram,Image,3420,456,20,62,184,26,538,15.73,0.76,20,Thursday,2024-02
2024-02-08 22:00:00,Facebook,Video,5894,259,76,211,364,47,546,9.26,0.797,22,Thursday,2024-02
2024-02-09 00:00:00,Instagram,Image,3997,330,30,191,193,17,551,13.79,0.425,0,Friday,2024-02
2024-02-09 02:00:00,Facebook,Image,2577,300,38,57,177,27,395,15.33,1.048,2,Friday,2024-02
2024-02-09 04:00:00,Instagram,Video,6938,670,140,107,233,74,917,13.22,1.067,4,Friday,2024-02
2024-02-09 06:00:00,Facebook,Text,1779,74,35,51,83,1,160,8.99,0.056,6,Friday,2024-02
2024-02-09 08:00:00,Instagram,Text,2314,217,42,88,179,15,347,15.0,0.648,8,Friday,2024-02
2024-02-09 10:00:00,Facebook,Carousel,4519,361,108,161,171,10,630,13.94,0.221,10,Friday,2024-02
2024-02-09 12:00:00,Twitter,Image,2871,304,41,51,161,4,396,13.79,0.139,12,Friday,2024-02
2024-02-09 14:00:00,Facebook,Story,3337,271,53,91,216,33,415,12.44,0.989,14,Friday,2024-02
2024-02-09 16:00:00,Instagram,Video,7332,978,159,320,280,41,1457,19.87,0.559,16,Friday,2024-02
2024-02-09 18:00:00,Twitter,Story,1774,154,14,19,136,6,187,10.54,0.338,18,Friday,2024-02
2024-02-09 20:00:00,Facebook,Video,4298,570,71,157,321,20,798,18.57,0.465,20,Friday,2024-02
2024-02-09 22:00:00,Twitter,Story,2766,282,15,48,193,26,345,12.47,0.94,22,Friday,2024-02
2024-02-10 00:00:00,Twitter,Image,2208,206,11,43,71,8,260,11.78,0.362,0,Saturday,2024-02
2024-02-10 02:00:00,Twitter,Story,1677,202,17,29,84,17,248,14.79,1.014,2,Saturday,2024-02
2024-02-10 04:00:00,Twitter,Text,1776,134,35,56,122,20,225,12.67,1.126,4,Saturday,2024-02
2024-02-10 06:00:00,Twitter,Video,5031,600,85,149,112,59,834,16.58,1.173,6,Saturday,2024-02
2024-02-10 08:00:00,Twitter,Image,2355,251,25,78,130,13,354,15.03,0.552,8,Saturday,2024-02
2024-02-10 10:00:00,Facebook,Text,1397,172,14,39,73,11,225,16.11,0.787,10,Saturday,2024-02
